latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
31.06477,75.14098,324.03,1.15,1.07,2026-05-08,1011,Aqua,MODIS,70,6.1NRT,305.05,8.69,D
31.05083,74.95448,323.52,1.13,1.06,2026-05-08,1011,Aqua,MODIS,32,6.1NRT,304.79,7.68,D
31.08927,75.18455,323.51,1.16,1.07,2026-05-08,1011,Aqua,MODIS,65,6.1NRT,304.13,12.36,D
31.08781,75.17283,322.54,1.16,1.07,2026-05-08,1011,Aqua,MODIS,48,6.1NRT,303.93,10.09,D
31.02386,74.6706,331.15,1.1,1.05,2026-05-08,1011,Aqua,MODIS,80,6.1NRT,306.69,16.66,D
31.07076,74.96272,325.28,1.13,1.06,2026-05-08,1011,Aqua,MODIS,69,6.1NRT,306.35,10.08,D
31.10987,74.7634,326.13,1.11,1.05,2026-05-08,1011,Aqua,MODIS,69,6.1NRT,304.52,13.51,D
31.27283,75.10473,320.99,1.15,1.07,2026-05-08,1011,Aqua,MODIS,0,6.1NRT,303.74,7.57,D
31.32276,75.04829,322.43,1.15,1.07,2026-05-08,1011,Aqua,MODIS,68,6.1NRT,304.58,7.56,D
31.5648,75.46407,321.02,1.21,1.09,2026-05-08,1011,Aqua,MODIS,44,6.1NRT,301.12,9.48,D
31.54467,75.21982,322.34,1.17,1.08,2026-05-08,1011,Aqua,MODIS,62,6.1NRT,304.12,9.97,D
31.52756,75.00535,322.76,1.15,1.07,2026-05-08,1011,Aqua,MODIS,69,6.1NRT,303.39,9.41,D
31.5529,74.90578,323.45,1.14,1.06,2026-05-08,1011,Aqua,MODIS,68,6.1NRT,304.44,7.41,D
31.54436,74.76614,324.12,1.12,1.06,2026-05-08,1011,Aqua,MODIS,70,6.1NRT,305.09,8.91,D
31.53875,74.65091,325.16,1.11,1.05,2026-05-08,1011,Aqua,MODIS,50,6.1NRT,303.12,13.28,D
31.62748,75.15118,320.73,1.17,1.08,2026-05-08,1011,Aqua,MODIS,58,6.1NRT,301.57,7.42,D
31.65368,75.20771,323.77,1.18,1.08,2026-05-08,1011,Aqua,MODIS,70,6.1NRT,301.24,10.63,D
31.68983,75.18925,322.72,1.17,1.08,2026-05-08,1011,Aqua,MODIS,53,6.1NRT,303,9.53,D
31.70409,75.15016,325.1,1.17,1.08,2026-05-08,1011,Aqua,MODIS,71,6.1NRT,302.66,13.38,D
31.75236,75.49554,327.33,1.22,1.1,2026-05-08,1011,Aqua,MODIS,77,6.1NRT,301.96,18.08,D
31.70947,75.1424,327.08,1.17,1.08,2026-05-08,1011,Aqua,MODIS,76,6.1NRT,302.15,15.52,D
31.73566,75.19904,327.17,1.18,1.08,2026-05-08,1011,Aqua,MODIS,76,6.1NRT,302.07,15.68,D
31.73319,75.1018,323.73,1.17,1.07,2026-05-08,1011,Aqua,MODIS,70,6.1NRT,302,10.22,D
31.73171,75.08991,321.7,1.16,1.07,2026-05-08,1011,Aqua,MODIS,42,6.1NRT,303.59,8.41,D
31.69823,74.74995,324.32,1.12,1.06,2026-05-08,1011,Aqua,MODIS,70,6.1NRT,305,8.45,D
31.73555,74.96865,333.28,1.15,1.07,2026-05-08,1011,Aqua,MODIS,82,6.1NRT,304.87,24.53,D
31.73406,74.95692,329.52,1.15,1.07,2026-05-08,1011,Aqua,MODIS,78,6.1NRT,303.93,18.31,D
31.74486,74.96703,342.66,1.15,1.07,2026-05-08,1011,Aqua,MODIS,90,6.1NRT,303.59,42.61,D
31.74337,74.9553,328.47,1.15,1.07,2026-05-08,1011,Aqua,MODIS,77,6.1NRT,302.76,16.68,D
31.76317,75.03603,323.67,1.16,1.07,2026-05-08,1011,Aqua,MODIS,53,6.1NRT,303.32,12.04,D
31.74403,74.81248,323.58,1.13,1.06,2026-05-08,1011,Aqua,MODIS,68,6.1NRT,303.86,9.14,D
31.80167,75.07223,325.08,1.16,1.07,2026-05-08,1011,Aqua,MODIS,72,6.1NRT,302.69,12.88,D
31.80019,75.06035,321.27,1.16,1.07,2026-05-08,1011,Aqua,MODIS,57,6.1NRT,302.75,8.25,D
31.81547,75.10634,323.44,1.17,1.08,2026-05-08,1011,Aqua,MODIS,52,6.1NRT,304.05,9.99,D
31.81399,75.09441,325.98,1.17,1.08,2026-05-08,1011,Aqua,MODIS,74,6.1NRT,303.9,13.63,D
31.80366,75.01134,321.91,1.16,1.07,2026-05-08,1011,Aqua,MODIS,42,6.1NRT,302.87,9.69,D
31.84662,75.12537,321.72,1.17,1.08,2026-05-08,1011,Aqua,MODIS,53,6.1NRT,303.03,9.16,D
31.78876,74.66973,324.59,1.12,1.05,2026-05-08,1011,Aqua,MODIS,63,6.1NRT,303.43,10.81,D
31.84551,75.04035,323.11,1.16,1.07,2026-05-08,1011,Aqua,MODIS,68,6.1NRT,301.91,11.75,D
31.87633,75.13248,326.31,1.17,1.08,2026-05-08,1011,Aqua,MODIS,58,6.1NRT,303.32,14.73,D
31.87481,75.12051,325.79,1.17,1.08,2026-05-08,1011,Aqua,MODIS,73,6.1NRT,302.58,14.53,D
31.8593,74.79161,323.78,1.13,1.06,2026-05-08,1011,Aqua,MODIS,69,6.1NRT,302.2,10.44,D
31.90258,74.7603,317.73,1.13,1.06,2026-05-08,1011,Aqua,MODIS,46,6.1NRT,300.9,5.44,D
31.97257,75.08454,324.41,1.17,1.08,2026-05-08,1011,Aqua,MODIS,51,6.1NRT,302.73,11.47,D
31.94382,74.85996,319.58,1.14,1.07,2026-05-08,1011,Aqua,MODIS,31,6.1NRT,302.64,8.26,D
31.99105,75.03915,324.59,1.17,1.07,2026-05-08,1011,Aqua,MODIS,67,6.1NRT,301.77,13.99,D
32.05304,75.15108,322.18,1.18,1.08,2026-05-08,1011,Aqua,MODIS,51,6.1NRT,300.87,10.79,D
32.82084,74.46925,319.29,1.12,1.06,2026-05-08,1011,Aqua,MODIS,65,6.1NRT,302.92,8.55,D
17.24897,80.24696,305.33,1.29,1.13,2026-05-08,1509,Terra,MODIS,61,6.1NRT,293.31,5.43,N
17.20165,80.26705,305.84,1.29,1.13,2026-05-08,1509,Terra,MODIS,64,6.1NRT,293.23,6.35,N
16.55515,80.41335,314.73,1.29,1.13,2026-05-08,1509,Terra,MODIS,89,6.1NRT,289.24,14.97,N
22.03982,83.72584,308.96,1.04,1.02,2026-05-08,1509,Terra,MODIS,76,6.1NRT,295.14,6.24,N
21.01258,77.95054,313.33,1.58,1.24,2026-05-08,1509,Terra,MODIS,81,6.1NRT,298.46,15.4,N
21.75962,83.84312,310.52,1.05,1.02,2026-05-08,1509,Terra,MODIS,67,6.1NRT,296.52,6.03,N
21.75068,83.84447,311.19,1.05,1.02,2026-05-08,1509,Terra,MODIS,81,6.1NRT,296.89,6.79,N
21.74045,83.836,309.96,1.04,1.02,2026-05-08,1509,Terra,MODIS,77,6.1NRT,296.73,5.86,N
21.74173,83.84581,311.14,1.05,1.02,2026-05-08,1509,Terra,MODIS,81,6.1NRT,296.91,7.06,N
20.96339,85.18204,308.78,1.16,1.07,2026-05-08,1509,Terra,MODIS,49,6.1NRT,289.43,9.95,N
20.7896,85.26349,307.53,1.17,1.08,2026-05-08,1509,Terra,MODIS,16,6.1NRT,295.66,6.63,N
19.09585,82.16536,311.6,1.02,1.01,2026-05-08,1509,Terra,MODIS,83,6.1NRT,295.08,9.49,N
18.07648,79.9469,311.27,1.31,1.13,2026-05-08,1509,Terra,MODIS,79,6.1NRT,295.93,11.26,N
21.8788,79.21617,309.76,1.27,1.12,2026-05-08,1509,Terra,MODIS,77,6.1NRT,293.3,12.24,N
21.79012,78.33922,305.72,1.45,1.19,2026-05-08,1509,Terra,MODIS,57,6.1NRT,295.32,7.38,N
21.59018,77.12402,308.84,1.77,1.3,2026-05-08,1509,Terra,MODIS,68,6.1NRT,297.39,10.54,N
21.59104,77.1346,307.95,1.77,1.3,2026-05-08,1509,Terra,MODIS,64,6.1NRT,297.21,10.03,N
22.20953,79.55226,308.58,1.21,1.09,2026-05-08,1509,Terra,MODIS,75,6.1NRT,292.89,10.38,N
22.38699,80.22603,304.6,1.11,1.05,2026-05-08,1509,Terra,MODIS,61,6.1NRT,294.44,5.47,N
22.22466,76.9113,308.92,1.78,1.31,2026-05-08,1509,Terra,MODIS,67,6.1NRT,296.44,11.06,N
22.22176,76.89478,312.06,1.79,1.31,2026-05-08,1509,Terra,MODIS,79,6.1NRT,297.37,15.84,N
22.3078,77.32464,306.48,1.66,1.27,2026-05-08,1509,Terra,MODIS,55,6.1NRT,296.25,8.99,N
22.30515,77.30918,305.62,1.66,1.27,2026-05-08,1509,Terra,MODIS,48,6.1NRT,295.57,8.54,N
22.64522,79.25336,306.29,1.23,1.1,2026-05-08,1509,Terra,MODIS,60,6.1NRT,294.99,6.45,N
22.27843,77.01918,308.4,1.75,1.3,2026-05-08,1509,Terra,MODIS,64,6.1NRT,295.76,11.74,N
23.16354,82.3376,311.15,1,1,2026-05-08,1509,Terra,MODIS,82,6.1NRT,296.6,7.92,N
23.73684,86.4336,307.43,1.49,1.2,2026-05-08,1509,Terra,MODIS,70,6.1NRT,293.5,10.95,N
22.4134,76.99642,311.37,1.74,1.29,2026-05-08,1509,Terra,MODIS,77,6.1NRT,297,15.83,N
22.5469,76.89507,305.59,1.76,1.3,2026-05-08,1509,Terra,MODIS,50,6.1NRT,295.37,8.59,N
22.04109,83.73564,311.78,1.04,1.02,2026-05-08,1509,Terra,MODIS,83,6.1NRT,296.24,8.36,N
16.21059,80.57888,308.23,1.28,1.12,2026-05-08,1509,Terra,MODIS,71,6.1NRT,294.71,8.15,N
15.84337,78.5968,306.56,1.77,1.3,2026-05-08,1509,Terra,MODIS,63,6.1NRT,290.55,10.63,N
22.70428,77.06796,313.66,1.7,1.28,2026-05-08,1509,Terra,MODIS,43,6.1NRT,294.04,24.82,N
21.92504,83.34526,307.23,1.02,1.01,2026-05-08,1509,Terra,MODIS,50,6.1NRT,292.52,5.39,N
21.01011,77.93588,313.32,1.59,1.24,2026-05-08,1509,Terra,MODIS,81,6.1NRT,298.03,15.97,N
23.41364,77.95969,308.69,1.43,1.18,2026-05-08,1509,Terra,MODIS,72,6.1NRT,295.51,10.41,N
23.71083,79.37083,312.26,1.18,1.08,2026-05-08,1509,Terra,MODIS,82,6.1NRT,296.34,10.02,N
17.92427,79.69866,308.09,1.36,1.16,2026-05-08,1509,Terra,MODIS,69,6.1NRT,296.73,6.86,N
17.9333,79.82323,306.47,1.34,1.15,2026-05-08,1509,Terra,MODIS,60,6.1NRT,295.97,5.74,N
17.51494,80.77851,305.65,1.19,1.09,2026-05-08,1509,Terra,MODIS,60,6.1NRT,293.61,6.04,N
17.06163,80.23091,308.95,1.3,1.13,2026-05-08,1509,Terra,MODIS,76,6.1NRT,291.78,9.76,N
16.74266,78.64821,308.36,1.69,1.28,2026-05-08,1509,Terra,MODIS,71,6.1NRT,295.86,9.56,N
26.22781,80.82414,310.44,1.01,1,2026-05-08,1512,Terra,MODIS,77,6.1NRT,297.62,7.23,N
25.65186,76.34403,316.87,1.67,1.27,2026-05-08,1512,Terra,MODIS,93,6.1NRT,297.89,25.67,N
24.68764,76.79727,311.74,1.62,1.25,2026-05-08,1512,Terra,MODIS,80,6.1NRT,298.25,13.63,N
24.68492,76.78185,309.91,1.63,1.26,2026-05-08,1512,Terra,MODIS,75,6.1NRT,298.07,10.96,N
24.68353,76.78841,309.85,1.63,1.26,2026-05-08,1512,Terra,MODIS,74,6.1NRT,298.28,10.24,N
24.55246,77.14917,308.56,1.55,1.23,2026-05-08,1512,Terra,MODIS,71,6.1NRT,297.51,8.07,N
24.55721,77.13946,310.57,1.55,1.23,2026-05-08,1512,Terra,MODIS,79,6.1NRT,296.92,10.99,N
25.0676,82.03132,314.51,1,1,2026-05-08,1512,Terra,MODIS,88,6.1NRT,296.17,10.32,N
25.06891,82.04095,310.19,1,1,2026-05-08,1512,Terra,MODIS,75,6.1NRT,296.11,6.86,N
25.17352,83.25709,306.43,1.06,1.03,2026-05-08,1512,Terra,MODIS,63,6.1NRT,295.63,5.21,N
25.17483,83.26727,313.73,1.06,1.03,2026-05-08,1512,Terra,MODIS,86,6.1NRT,295.88,10.92,N
25.00322,82.03812,306.47,1,1,2026-05-08,1512,Terra,MODIS,61,6.1NRT,295.55,4.76,N
25.00453,82.04774,308.4,1,1,2026-05-08,1512,Terra,MODIS,69,6.1NRT,295.68,5.91,N
25.0131,82.24351,306.68,1.01,1,2026-05-08,1512,Terra,MODIS,62,6.1NRT,296.32,4.31,N
24.96779,81.9752,305.73,1,1,2026-05-08,1512,Terra,MODIS,57,6.1NRT,295.29,4.6,N
24.30766,77.88562,307.97,1.4,1.17,2026-05-08,1512,Terra,MODIS,69,6.1NRT,296.95,7.63,N
24.31038,77.89133,307.27,1.4,1.17,2026-05-08,1512,Terra,MODIS,68,6.1NRT,297.03,6.83,N
23.67388,74.96303,314.82,2.31,1.47,2026-05-08,1512,Terra,MODIS,88,6.1NRT,297.51,31.49,N
23.71441,76.74406,311.21,1.71,1.28,2026-05-08,1512,Terra,MODIS,79,6.1NRT,297.27,15.57,N
23.64181,77.72684,310.02,1.47,1.2,2026-05-08,1512,Terra,MODIS,45,6.1NRT,297.15,10.37,N
23.59492,78.17783,310.97,1.38,1.16,2026-05-08,1512,Terra,MODIS,79,6.1NRT,296.63,11.07,N
23.53274,78.05455,308.96,1.41,1.17,2026-05-08,1512,Terra,MODIS,35,6.1NRT,294.1,11.9,N
23.67978,86.39845,302.89,1.95,1.36,2026-05-08,2214,Aqua,MODIS,52,6.1NRT,292.26,13.53,N
23.77515,86.21464,301.96,1.88,1.34,2026-05-08,2214,Aqua,MODIS,46,6.1NRT,291.13,11.43,N
23.16486,82.3484,303.84,1.12,1.05,2026-05-08,2216,Aqua,MODIS,57,6.1NRT,293.74,5.63,N
23.1666,82.33794,307.2,1.11,1.05,2026-05-08,2216,Aqua,MODIS,71,6.1NRT,294.34,7.89,N
21.19091,81.42109,304.56,1.07,1.03,2026-05-08,2216,Aqua,MODIS,61,6.1NRT,294.47,4.92,N
20.96555,85.18247,306.61,1.81,1.32,2026-05-08,2216,Aqua,MODIS,44,6.1NRT,289.16,19.4,N
20.96855,85.16595,307.11,1.8,1.32,2026-05-08,2216,Aqua,MODIS,43,6.1NRT,291.56,19.04,N
21.75013,83.84597,306.79,1.41,1.18,2026-05-08,2216,Aqua,MODIS,42,6.1NRT,288.96,11.94,N
22.03844,83.73445,306.25,1.37,1.16,2026-05-08,2216,Aqua,MODIS,67,6.1NRT,294.57,9.63,N
23.12365,77.62647,305.19,1.16,1.07,2026-05-08,2216,Aqua,MODIS,18,6.1NRT,294.94,5.38,N
15.18211,76.67486,305.96,1.07,1.03,2026-05-08,2218,Aqua,MODIS,38,6.1NRT,294.52,4.66,N
23.68817,87.12046,313.5,1,1,2026-05-09,0317,Terra,MODIS,58,6.1NRT,298.32,5.37,D
23.68731,86.39532,315.14,1.02,1.01,2026-05-09,0317,Terra,MODIS,0,6.1NRT,298.99,6.99,D
23.67842,86.39391,316.3,1.02,1.01,2026-05-09,0317,Terra,MODIS,0,6.1NRT,299.51,8.32,D
22.75799,88.30743,312.45,1.03,1.02,2026-05-09,0317,Terra,MODIS,53,6.1NRT,298.28,5.08,D
23.33258,83.63272,318.15,1.34,1.15,2026-05-09,0317,Terra,MODIS,57,6.1NRT,302.78,9.26,D
23.73661,86.43298,319.74,1.02,1.01,2026-05-09,0317,Terra,MODIS,48,6.1NRT,300.36,9.52,D
23.77637,86.20874,320.88,1.03,1.02,2026-05-09,0317,Terra,MODIS,74,6.1NRT,299.29,13.74,D
23.76035,86.40292,321.57,1.02,1.01,2026-05-09,0317,Terra,MODIS,45,6.1NRT,299.68,10.57,D
23.66521,87.15577,314.68,1,1,2026-05-09,0317,Terra,MODIS,65,6.1NRT,297.88,7.21,D
23.79499,86.34834,315.46,1.03,1.01,2026-05-09,0317,Terra,MODIS,31,6.1NRT,296.85,6.26,D
20.96798,85.17912,325.98,1.06,1.03,2026-05-09,0319,Terra,MODIS,43,6.1NRT,303.08,12.97,D
19.63634,79.93191,317.61,2.17,1.43,2026-05-09,0319,Terra,MODIS,64,6.1NRT,296.09,16.67,D
20.96027,85.16785,323.83,1.06,1.03,2026-05-09,0319,Terra,MODIS,40,6.1NRT,304.12,11.41,D
20.95311,85.01368,322.46,1.08,1.04,2026-05-09,0319,Terra,MODIS,69,6.1NRT,303.17,11.74,D
16.18402,80.5826,322.17,1.73,1.29,2026-05-09,0319,Terra,MODIS,66,6.1NRT,299.05,17.09,D
17.28536,82.24448,321.17,1.37,1.16,2026-05-09,0319,Terra,MODIS,70,6.1NRT,298.94,17.2,D
20.88325,84.98683,318.18,1.08,1.04,2026-05-09,0319,Terra,MODIS,49,6.1NRT,302.97,7.94,D
20.86368,84.99426,319.24,1.08,1.04,2026-05-09,0319,Terra,MODIS,55,6.1NRT,302.56,8.59,D
20.75858,85.29682,317.84,1.05,1.02,2026-05-09,0319,Terra,MODIS,58,6.1NRT,302.44,7.64,D
17.61199,83.20444,322.44,1.21,1.09,2026-05-09,0319,Terra,MODIS,25,6.1NRT,302.92,10.7,D
20.96576,86.01179,318.83,1.01,1.01,2026-05-09,0319,Terra,MODIS,66,6.1NRT,301.5,8.71,D
20.95168,86.04835,321.39,1.01,1.01,2026-05-09,0319,Terra,MODIS,67,6.1NRT,300.96,10.22,D
21.07914,85.03796,321.01,1.08,1.04,2026-05-09,0319,Terra,MODIS,66,6.1NRT,303.99,11.02,D
16.32358,80.69761,323.54,4.57,1.96,2026-05-09,0909,Aqua,MODIS,72,6.1NRT,293.78,90.78,D
25.3531,81.11389,326.13,2.64,1.56,2026-05-09,0909,Aqua,MODIS,66,6.1NRT,306.08,28.06,D
25.07941,82.05785,324.18,2.29,1.46,2026-05-09,0909,Aqua,MODIS,55,6.1NRT,303.2,27.35,D
25.38345,91.10547,337.92,1.1,1.04,2026-05-09,0909,Aqua,MODIS,89,6.1NRT,299.35,39.06,D
18.69365,80.16891,321.99,4.44,1.94,2026-05-09,0909,Aqua,MODIS,0,6.1NRT,302.19,68.56,D
18.76745,79.97221,322.36,4.57,1.96,2026-05-09,0909,Aqua,MODIS,34,6.1NRT,302.18,80.91,D
25.31494,91.20839,313.15,1.11,1.05,2026-05-09,0909,Aqua,MODIS,62,6.1NRT,297.04,8.41,D
25.39745,91.0711,321.58,1.09,1.04,2026-05-09,0909,Aqua,MODIS,76,6.1NRT,297.81,14.06,D
25.44333,91.06735,313.53,1.1,1.04,2026-05-09,0909,Aqua,MODIS,52,6.1NRT,297.25,7.63,D
25.56074,90.91407,311.41,1.08,1.04,2026-05-09,0909,Aqua,MODIS,59,6.1NRT,296.96,6.02,D
25.31632,83.3881,353.19,1.81,1.32,2026-05-09,0909,Aqua,MODIS,96,6.1NRT,305.83,125.84,D
25.31735,83.39915,336.35,1.81,1.32,2026-05-09,0909,Aqua,MODIS,84,6.1NRT,305.09,50.63,D
25.31407,83.38206,346.95,1.81,1.32,2026-05-09,0909,Aqua,MODIS,92,6.1NRT,305.78,94.79,D
25.31714,91.15493,320.54,1.1,1.05,2026-05-09,0909,Aqua,MODIS,74,6.1NRT,297.34,14.5,D
25.35345,91.08958,380.23,1.1,1.04,2026-05-09,0909,Aqua,MODIS,100,6.1NRT,299.37,169.38,D
24.21032,91.77519,315.25,1.14,1.06,2026-05-09,0909,Aqua,MODIS,61,6.1NRT,299.08,8.47,D
24.20888,91.76437,319.48,1.14,1.06,2026-05-09,0909,Aqua,MODIS,70,6.1NRT,299.32,12.93,D
23.73397,86.43305,322.91,1.23,1.1,2026-05-09,0909,Aqua,MODIS,39,6.1NRT,305.31,12.66,D
23.77598,86.3886,322.83,1.24,1.11,2026-05-09,0909,Aqua,MODIS,18,6.1NRT,304.29,11.2,D
23.77954,86.21072,317.9,1.27,1.12,2026-05-09,0909,Aqua,MODIS,65,6.1NRT,302.93,9.63,D
25.1957,92.50834,324.02,1.28,1.12,2026-05-09,0909,Aqua,MODIS,78,6.1NRT,298.49,22.09,D
25.16782,92.20741,311.5,1.23,1.1,2026-05-09,0909,Aqua,MODIS,52,6.1NRT,298.37,5.53,D
25.18693,92.20362,312.97,1.23,1.1,2026-05-09,0909,Aqua,MODIS,60,6.1NRT,298.01,7.3,D
25.19762,91.57182,313.79,1.14,1.07,2026-05-09,0909,Aqua,MODIS,61,6.1NRT,298.5,8.2,D
25.27848,91.215,318.25,1.11,1.05,2026-05-09,0909,Aqua,MODIS,71,6.1NRT,297.17,11.61,D
24.10576,92.23441,313.13,1.2,1.09,2026-05-09,0909,Aqua,MODIS,55,6.1NRT,299.28,6.29,D
25.27712,91.2047,311.68,1.1,1.05,2026-05-09,0909,Aqua,MODIS,39,6.1NRT,297.67,5.38,D
19.83389,80.8334,323.37,3.73,1.81,2026-05-09,0909,Aqua,MODIS,71,6.1NRT,296.64,96.72,D
23.39142,91.70937,314.83,1.11,1.05,2026-05-09,0909,Aqua,MODIS,60,6.1NRT,301.01,6.45,D
23.74883,92.70184,328.41,1.26,1.11,2026-05-09,0909,Aqua,MODIS,81,6.1NRT,299.7,28.17,D
22.73613,85.31765,324.06,1.5,1.21,2026-05-09,0909,Aqua,MODIS,70,6.1NRT,300.17,25.29,D
24.23686,93.42544,314.32,1.41,1.18,2026-05-09,0909,Aqua,MODIS,61,6.1NRT,297.18,13.15,D
25.35204,91.07891,357.53,1.09,1.04,2026-05-09,0909,Aqua,MODIS,99,6.1NRT,302.1,84.09,D
25.38483,91.11583,336.65,1.1,1.05,2026-05-09,0909,Aqua,MODIS,88,6.1NRT,296.94,37.47,D
16.32647,80.69272,322.68,4.57,1.96,2026-05-09,0909,Aqua,MODIS,52,6.1NRT,294.05,80.31,D
17.56948,80.4628,320.48,4.47,1.94,2026-05-09,0909,Aqua,MODIS,60,6.1NRT,299.27,55.04,D
17.57324,80.45815,320.36,4.47,1.94,2026-05-09,0909,Aqua,MODIS,46,6.1NRT,298.9,54.53,D
20.79792,73.64493,324.63,2.86,1.61,2026-05-09,1047,Aqua,MODIS,53,6.1NRT,306.75,29.89,D
21.28582,70.85149,334.35,1.78,1.31,2026-05-09,1047,Aqua,MODIS,75,6.1NRT,312.61,32.09,D
21.68083,74.16135,328.38,3.23,1.7,2026-05-09,1047,Aqua,MODIS,59,6.1NRT,310.91,44.5,D
31.72248,74.79388,320.85,4.71,1.99,2026-05-09,1049,Aqua,MODIS,43,6.1NRT,298.38,70.57,D
26.85116,94.82663,310.63,1.04,1.02,2026-05-09,1412,Terra,MODIS,81,6.1NRT,293.5,8.83,N
17.14245,80.07966,307.47,2.16,1.43,2026-05-09,1546,Terra,MODIS,66,6.1NRT,294.86,14.7,N
15.17374,76.65626,310.48,1.18,1.08,2026-05-09,1546,Terra,MODIS,31,6.1NRT,297.92,5.51,N
19.60073,74.92999,313.35,1.08,1.04,2026-05-09,1548,Terra,MODIS,83,6.1NRT,298.01,9.73,N
21.92519,78.38052,306.84,1.88,1.34,2026-05-09,1548,Terra,MODIS,42,6.1NRT,289.83,22.12,N
21.53681,75.34296,309.59,1.18,1.08,2026-05-09,1548,Terra,MODIS,58,6.1NRT,299.57,5.69,N
21.10252,72.64584,322.57,1,1,2026-05-09,1548,Terra,MODIS,92,6.1NRT,302.65,0,N
21.09263,73.80146,315.16,1.02,1.01,2026-05-09,1548,Terra,MODIS,84,6.1NRT,302.16,8.35,N
20.32422,75.42955,308.5,1.16,1.07,2026-05-09,1548,Terra,MODIS,64,6.1NRT,297.49,6.6,N
20.31906,75.43611,310.07,1.16,1.07,2026-05-09,1548,Terra,MODIS,73,6.1NRT,297.01,7.67,N
20.25996,75.85357,308.82,1.21,1.09,2026-05-09,1548,Terra,MODIS,67,6.1NRT,297.78,7.44,N
18.4896,74.39066,305.83,1.03,1.01,2026-05-09,1548,Terra,MODIS,35,6.1NRT,282.93,7.01,N
18.73947,74.68079,306.47,1.05,1.02,2026-05-09,1548,Terra,MODIS,64,6.1NRT,292.35,4.43,N
18.66549,77.76485,310.7,1.53,1.22,2026-05-09,1548,Terra,MODIS,77,6.1NRT,298.42,10.6,N
18.12483,78.22144,309.02,1.62,1.25,2026-05-09,1548,Terra,MODIS,75,6.1NRT,295.65,12.31,N
21.58665,70.07647,312.75,1.18,1.08,2026-05-09,1548,Terra,MODIS,72,6.1NRT,301.39,8.67,N
23.56573,76.22203,310.53,1.4,1.17,2026-05-09,1550,Terra,MODIS,76,6.1NRT,297.43,9.73,N
23.55755,75.10311,316.41,1.2,1.09,2026-05-09,1550,Terra,MODIS,91,6.1NRT,299.82,12.62,N
23.76624,75.74287,314.47,1.31,1.14,2026-05-09,1550,Terra,MODIS,86,6.1NRT,297.02,14.45,N
23.94213,76.40951,311.81,1.46,1.19,2026-05-09,1550,Terra,MODIS,79,6.1NRT,296.81,13.75,N
24.12869,77.52488,309.55,1.75,1.3,2026-05-09,1550,Terra,MODIS,75,6.1NRT,297.77,16.91,N
23.52323,72.39408,320.57,1,1,2026-05-09,1550,Terra,MODIS,100,6.1NRT,301.62,14.47,N
23.99686,75.44183,311.44,1.27,1.12,2026-05-09,1550,Terra,MODIS,75,6.1NRT,298.02,10,N
24.14617,75.94561,313.06,1.37,1.16,2026-05-09,1550,Terra,MODIS,82,6.1NRT,299.12,11.5,N
24.1458,75.95254,309.41,1.37,1.16,2026-05-09,1550,Terra,MODIS,67,6.1NRT,299.36,7.67,N
24.75731,79.83939,309.97,2.64,1.56,2026-05-09,1550,Terra,MODIS,75,6.1NRT,295.26,26.82,N
24.38131,75.00037,311.02,1.21,1.1,2026-05-09,1550,Terra,MODIS,71,6.1NRT,298.84,8.32,N
24.67931,77.11555,311.86,1.66,1.27,2026-05-09,1550,Terra,MODIS,78,6.1NRT,297.47,19.02,N
24.76763,76.87615,309.18,1.6,1.25,2026-05-09,1550,Terra,MODIS,67,6.1NRT,298.8,10.62,N
25.04116,77.19248,315.96,1.7,1.28,2026-05-09,1550,Terra,MODIS,90,6.1NRT,298.77,24.73,N
25.24865,77.64578,317.44,1.85,1.33,2026-05-09,1550,Terra,MODIS,94,6.1NRT,297.63,30.28,N
25.2468,77.62803,310.43,1.84,1.33,2026-05-09,1550,Terra,MODIS,73,6.1NRT,297.39,16.51,N
25.24465,77.63963,322.52,1.85,1.33,2026-05-09,1550,Terra,MODIS,100,6.1NRT,297.75,42.71,N
25.23958,76.91116,309.16,1.64,1.26,2026-05-09,1550,Terra,MODIS,67,6.1NRT,298.88,11.23,N
25.25796,76.85547,310.06,1.62,1.25,2026-05-09,1550,Terra,MODIS,71,6.1NRT,298.92,12.78,N
25.30367,76.41325,309.84,1.52,1.22,2026-05-09,1550,Terra,MODIS,71,6.1NRT,299.19,11.08,N
25.48419,76.28856,313.32,1.5,1.21,2026-05-09,1550,Terra,MODIS,83,6.1NRT,299.99,15.2,N
25.48265,76.27409,314.51,1.49,1.21,2026-05-09,1550,Terra,MODIS,86,6.1NRT,299.71,17.08,N
23.48182,75.2376,325.23,1.22,1.1,2026-05-09,1550,Terra,MODIS,100,6.1NRT,298.25,25.73,N
21.10314,72.64382,321.07,1.16,1.07,2026-05-09,2254,Aqua,MODIS,91,6.1NRT,299.91,0,N
24.09226,77.15804,304.41,2,1.38,2026-05-09,2254,Aqua,MODIS,60,6.1NRT,292.72,16.51,N
24.09484,77.1731,305.29,2,1.38,2026-05-09,2254,Aqua,MODIS,64,6.1NRT,292.95,17.01,N
29.84615,80.08537,309.41,1.02,1.01,2026-05-10,0353,Terra,MODIS,63,6.1NRT,291.13,6.15,D
30.46035,75.28728,318.86,1.34,1.15,2026-05-10,0353,Terra,MODIS,60,6.1NRT,302.25,7.89,D
